file,window_id,start_time,end_time,window_center_time,class_label,expected_family,transition_phase,mean_dT,mean_dAH,delta_half_in_hum,delta_half_dAH,slope_in_temp,slope_AH_in,hole_time
2026-03-04 120007_seal_unheated-2026-03-04 163909_unseal_unheated,W0012,2026-03-04 23:00:00,2026-03-05 11:00:00,2026-03-05 05:00:00,外部高湿驱动工况,transition_run,post_transition,0.02570236439499304,-4.198987956620247,0.5719702104611741,0.0978654313621874,-0.0830437894833708,-0.024399573304565367,2026-03-04 16:39:09
2026-03-04 120007_seal_unheated-2026-03-04 163909_unseal_unheated,W0013,2026-03-05 00:00:00,2026-03-05 12:00:00,2026-03-05 06:00:00,外部高湿驱动工况,transition_run,post_transition,0.017329624478442322,-4.185409841070738,0.5571586196224061,0.0832751189180918,-0.07459454716107483,-0.02102064597117304,2026-03-04 16:39:09
2026-03-04 120007_seal_unheated-2026-03-04 163909_unseal_unheated,W0014,2026-03-05 01:00:00,2026-03-05 13:00:00,2026-03-05 07:00:00,外部高湿驱动工况,transition_run,post_transition,0.006954102920723229,-4.175729753115537,0.5423847106159059,0.06508689505377596,-0.06524783530301281,-0.017281140022212243,2026-03-04 16:39:09
2026-03-04 120007_seal_unheated-2026-03-04 163909_unseal_unheated,W0015,2026-03-05 02:00:00,2026-03-05 14:00:00,2026-03-05 08:00:00,外部高湿驱动工况,transition_run,post_transition,-0.0013750000000000127,-4.168096005820935,0.5287777777777762,0.042991512208152116,-0.054739330086961926,-0.013106936668234674,2026-03-04 16:39:09
2026-03-04 120007_seal_unheated-2026-03-04 163909_unseal_unheated,W0016,2026-03-05 03:00:00,2026-03-05 15:00:00,2026-03-05 09:00:00,外部高湿驱动工况,transition_run,post_transition,-0.0105416666666667,-4.162967256453635,0.5094166666666666,0.021466903649148605,-0.04391530414619329,-0.008787162979305535,2026-03-04 16:39:09
2026-03-04 120007_seal_unheated-2026-03-04 163909_unseal_unheated,W0017,2026-03-05 04:00:00,2026-03-05 16:00:00,2026-03-05 10:00:00,外部高湿驱动工况,transition_run,post_transition,-0.02062500000000002,-4.160872128645962,0.4908055555555464,-0.0011149492892643664,-0.032979555245576456,-0.004382390593435825,2026-03-04 16:39:09
2026-03-04 120007_seal_unheated-2026-03-04 163909_unseal_unheated,W0018,2026-03-05 05:00:00,2026-03-05 17:00:00,2026-03-05 11:00:00,外部高湿驱动工况,transition_run,post_transition,-0.03070833333333334,-4.161115319645298,0.4736388888888925,-0.021984044155874294,-0.02213258788467268,-4.1967140660685376e-05,2026-03-04 16:39:09
2026-03-04 120007_seal_unheated-2026-03-04 163909_unseal_unheated,W0019,2026-03-05 06:00:00,2026-03-05 18:00:00,2026-03-05 12:00:00,外部高湿驱动工况,transition_run,post_transition,-0.03909722222222225,-4.162238036290807,0.4558055555555569,-0.036815688608691666,-0.011856774621607977,0.0040682927800099085,2026-03-04 16:39:09
2026-03-04 120007_seal_unheated-2026-03-04 163909_unseal_unheated,W0020,2026-03-05 07:00:00,2026-03-05 19:00:00,2026-03-05 13:00:00,外部高湿驱动工况,transition_run,post_transition,-0.045708333333333406,-4.163797372516328,0.43958333333333854,-0.04113160966195917,-0.0026845004542212134,0.00769438815725922,2026-03-04 16:39:09
2026-03-04 120007_seal_unheated-2026-03-04 163909_unseal_unheated,W0021,2026-03-05 08:00:00,2026-03-05 20:00:00,2026-03-05 14:00:00,外部高湿驱动工况,transition_run,post_transition,-0.050402777777777866,-4.165423811828992,0.4234166666666681,-0.03764712422426708,0.004454678006509796,0.010402986898234148,2026-03-04 16:39:09
2026-03-04 120007_seal_unheated-2026-03-04 163909_unseal_unheated,W0022,2026-03-05 09:00:00,2026-03-05 21:00:00,2026-03-05 15:00:00,外部高湿驱动工况,transition_run,post_transition,-0.053611111111111165,-4.166926307168826,0.4139722222222204,-0.029385005079528348,0.008136197432745773,0.011768821696491598,2026-03-04 16:39:09
2026-03-04 120007_seal_unheated-2026-03-04 163909_unseal_unheated,W0023,2026-03-05 10:00:00,2026-03-05 22:00:00,2026-03-05 16:00:00,外部高湿驱动工况,transition_run,post_transition,-0.05506944444444446,-4.167761235222306,0.40516666666667334,-0.0126632638634252,0.008908568925247714,0.011947038430749759,2026-03-04 16:39:09
2026-03-04 120007_seal_unheated-2026-03-04 163909_unseal_unheated,W0024,2026-03-05 11:00:00,2026-03-05 23:00:00,2026-03-05 17:00:00,外部高湿驱动工况,transition_run,post_transition,-0.05516666666666673,-4.167632695922308,0.39552777777776527,0.00894929160185498,0.0069576212128934995,0.010901281618866894,2026-03-04 16:39:09
2026-03-04 120007_seal_unheated-2026-03-04 163909_unseal_unheated,W0025,2026-03-05 12:00:00,2026-03-06 00:00:00,2026-03-05 18:00:00,外部高湿驱动工况,transition_run,post_transition,-0.05293055555555563,-4.165377644240094,0.387944444444436,0.03053647271011961,0.0027324713163220174,0.00895014606382934,2026-03-04 16:39:09
2026-03-04 120007_seal_unheated-2026-03-04 163909_unseal_unheated,W0026,2026-03-05 13:00:00,2026-03-06 01:00:00,2026-03-05 19:00:00,外部高湿驱动工况,transition_run,post_transition,-0.04872222222222229,-4.160729476496892,0.3828055555555636,0.04726740170082966,-0.003329327660393438,0.0062179762992659125,2026-03-04 16:39:09
2026-03-04 120007_seal_unheated-2026-03-04 163909_unseal_unheated,W0027,2026-03-05 14:00:00,2026-03-06 02:00:00,2026-03-05 20:00:00,外部高湿驱动工况,transition_run,post_transition,-0.04383333333333336,-4.154129584135801,0.37911111111110074,0.06023557961064974,-0.009840949524498549,0.003256792963690011,2026-03-04 16:39:09
2026-03-04 120007_seal_unheated-2026-03-04 163909_unseal_unheated,W0028,2026-03-05 15:00:00,2026-03-06 03:00:00,2026-03-05 21:00:00,外部高湿驱动工况,transition_run,post_transition,-0.039194444444444455,-4.1462925732773295,0.37366666666667925,0.07065247286251886,-0.017139607349236658,-3.323874352525779e-05,2026-03-04 16:39:09
2026-03-04 120007_seal_unheated-2026-03-04 163909_unseal_unheated,W0029,2026-03-05 16:00:00,2026-03-06 04:00:00,2026-03-05 22:00:00,外部高湿驱动工况,transition_run,post_transition,-0.03306944444444447,-4.135832568097218,0.3685000000000045,0.07652059811360257,-0.02450573753873491,-0.0033017489304543865,2026-03-04 16:39:09
2026-03-04 120007_seal_unheated-2026-03-04 163909_unseal_unheated,W0030,2026-03-05 17:00:00,2026-03-06 05:00:00,2026-03-05 23:00:00,外部高湿驱动工况,transition_run,post_transition,-0.02568055555555559,-4.12301451714333,0.3656666666666766,0.08028706595609947,-0.0311376142045421,-0.00627869121276631,2026-03-04 16:39:09
2026-03-04 120007_seal_unheated-2026-03-04 163909_unseal_unheated,W0031,2026-03-05 18:00:00,2026-03-06 06:00:00,2026-03-06 00:00:00,外部高湿驱动工况,transition_run,post_transition,-0.018916666666666703,-4.108889623264871,0.3636944444444552,0.08243956924032503,-0.036658114081094366,-0.008692479274311165,2026-03-04 16:39:09
2026-03-04 120007_seal_unheated-2026-03-04 163909_unseal_unheated,W0032,2026-03-05 19:00:00,2026-03-06 07:00:00,2026-03-06 01:00:00,外部高湿驱动工况,transition_run,post_transition,-0.01418055555555556,-4.094870127700694,0.3593611111110988,0.08445129589156775,-0.041032688375325053,-0.010653686200212405,2026-03-04 16:39:09
2026-03-04 120007_seal_unheated-2026-03-04 163909_unseal_unheated,W0033,2026-03-05 20:00:00,2026-03-06 08:00:00,2026-03-06 02:00:00,外部高湿驱动工况,transition_run,post_transition,-0.010833333333333327,-4.080648927412551,0.3573611111111177,0.08672573383585025,-0.04415920820610869,-0.012077891132753392,2026-03-04 16:39:09
2026-03-04 120007_seal_unheated-2026-03-04 163909_unseal_unheated,W0034,2026-03-05 21:00:00,2026-03-06 09:00:00,2026-03-06 03:00:00,外部高湿驱动工况,transition_run,post_transition,-0.008583333333333365,-4.066693199837287,0.3560277777777685,0.08854627401756687,-0.04684287828695202,-0.01326240708172885,2026-03-04 16:39:09
2026-03-04 120007_seal_unheated-2026-03-04 163909_unseal_unheated,W0035,2026-03-05 22:00:00,2026-03-06 10:00:00,2026-03-06 04:00:00,外部高湿驱动工况,transition_run,post_transition,-0.007808823529411815,-4.057779191638474,0.3357647058823403,0.08440376095958957,-0.048485428992335676,-0.013953838111989261,2026-03-04 16:39:09
2026-03-08 172014_seal_unheated,W0001,2026-03-08 17:00:00,2026-03-09 05:00:00,2026-03-08 23:00:00,外部高湿驱动工况,transition_run,pre_transition,0.27690406976744186,-4.591489816899387,0.19401162790698123,0.03415766632326456,-0.013432947166973346,-0.0009550877821399784,2026-03-10 10:00:00
2026-03-08 172014_seal_unheated,W0002,2026-03-08 18:00:00,2026-03-09 06:00:00,2026-03-09 00:00:00,外部高湿驱动工况,transition_run,pre_transition,0.2803954802259886,-4.587253856305616,0.18785310734462968,0.03733393531240825,-0.016704428088214734,-0.0024879368160385293,2026-03-10 10:00:00
2026-03-08 172014_seal_unheated,W0003,2026-03-08 19:00:00,2026-03-09 07:00:00,2026-03-09 01:00:00,外部高湿驱动工况,transition_run,pre_transition,0.2864861111111111,-4.5813778992131535,0.187583333333329,0.03902981695214258,-0.02068094195243673,-0.004061575044172458,2026-03-10 10:00:00
2026-03-08 172014_seal_unheated,W0004,2026-03-08 20:00:00,2026-03-09 08:00:00,2026-03-09 02:00:00,外部高湿驱动工况,transition_run,pre_transition,0.29218055555555555,-4.5746944057378185,0.18469444444444605,0.03883851521795467,-0.024306053557491467,-0.0054709211935103,2026-03-10 10:00:00
2026-03-08 172014_seal_unheated,W0005,2026-03-08 21:00:00,2026-03-09 09:00:00,2026-03-09 03:00:00,外部高湿驱动工况,transition_run,pre_transition,0.29534722222222226,-4.568640624572658,0.18080555555555833,0.03805581282713799,-0.027173474569498538,-0.006594489845303711,2026-03-10 10:00:00
2026-03-08 172014_seal_unheated,W0006,2026-03-08 22:00:00,2026-03-09 10:00:00,2026-03-09 04:00:00,外部高湿驱动工况,transition_run,pre_transition,0.29623611111111114,-4.563636771045882,0.17733333333332268,0.03507002052220631,-0.02870176637246715,-0.0072098929447301984,2026-03-10 10:00:00
2026-03-08 172014_seal_unheated,W0007,2026-03-08 23:00:00,2026-03-09 11:00:00,2026-03-09 05:00:00,外部高湿驱动工况,transition_run,pre_transition,0.29498611111111117,-4.559956565447858,0.17755555555556413,0.03042148080276519,-0.028700769428777688,-0.007192778708134596,2026-03-10 10:00:00
2026-03-08 172014_seal_unheated,W0008,2026-03-09 00:00:00,2026-03-09 12:00:00,2026-03-09 06:00:00,外部高湿驱动工况,transition_run,pre_transition,0.29137500000000016,-4.558252462037242,0.1750555555555664,0.02139038788472636,-0.026987589591402905,-0.006646773237872623,2026-03-10 10:00:00
2026-03-08 172014_seal_unheated,W0009,2026-03-09 01:00:00,2026-03-09 13:00:00,2026-03-09 07:00:00,外部高湿驱动工况,transition_run,pre_transition,0.28619444444444464,-4.558345116428854,0.17216666666666924,0.007035748616456949,-0.02379269022600549,-0.005543824515080338,2026-03-10 10:00:00
2026-03-08 172014_seal_unheated,W0010,2026-03-09 02:00:00,2026-03-09 14:00:00,2026-03-09 08:00:00,外部高湿驱动工况,transition_run,pre_transition,0.2797218358831712,-4.560424794693423,0.1662026462395616,-0.010375634449146354,-0.019018973690643818,-0.003882840744625081,2026-03-10 10:00:00
2026-03-08 172014_seal_unheated,W0011,2026-03-09 03:00:00,2026-03-09 15:00:00,2026-03-09 09:00:00,外部高湿驱动工况,transition_run,pre_transition,0.2734075104311546,-4.5634343761519816,0.16426268956979584,-0.027642456856221465,-0.012786120616649162,-0.0016118297751059945,2026-03-10 10:00:00
2026-03-08 172014_seal_unheated,W0012,2026-03-09 04:00:00,2026-03-09 16:00:00,2026-03-09 10:00:00,外部高湿驱动工况,transition_run,pre_transition,0.2653129346314327,-4.569263261120344,0.16115560198080914,-0.04635062599287032,-0.005540179350791589,0.0010223240446406178,2026-03-10 10:00:00
2026-03-08 172014_seal_unheated,W0013,2026-03-09 05:00:00,2026-03-09 17:00:00,2026-03-09 11:00:00,外部高湿驱动工况,transition_run,pre_transition,0.25656467315716286,-4.577333419501231,0.15626787372330142,-0.06518350433994602,0.002270528660286445,0.0038795909049439683,2026-03-10 10:00:00
2026-03-08 172014_seal_unheated,W0014,2026-03-09 06:00:00,2026-03-09 18:00:00,2026-03-09 12:00:00,外部高湿驱动工况,transition_run,pre_transition,0.2463750000000002,-4.588329095374107,0.1540555555555443,-0.08154365455845713,0.010884420166755258,0.007012599603073036,2026-03-10 10:00:00
2026-03-08 172014_seal_unheated,W0015,2026-03-09 07:00:00,2026-03-09 19:00:00,2026-03-09 13:00:00,外部高湿驱动工况,transition_run,pre_transition,0.23641666666666683,-4.601258147279251,0.15100000000000335,-0.09286181031725071,0.019651577992106345,0.010197248977344942,2026-03-10 10:00:00
2026-03-08 172014_seal_unheated,W0016,2026-03-09 08:00:00,2026-03-09 20:00:00,2026-03-09 14:00:00,外部高湿驱动工况,transition_run,pre_transition,0.22791666666666685,-4.614984239713615,0.15222222222223536,-0.09875768623720393,0.027605863169230336,0.013148389391931069,2026-03-10 10:00:00
2026-03-08 172014_seal_unheated,W0017,2026-03-09 09:00:00,2026-03-09 21:00:00,2026-03-09 15:00:00,外部高湿驱动工况,transition_run,pre_transition,0.22216666666666687,-4.628444260247387,0.14886111111110978,-0.10241575703258121,0.033607337409548216,0.01533314468860763,2026-03-10 10:00:00
2026-03-08 172014_seal_unheated,W0018,2026-03-09 10:00:00,2026-03-09 22:00:00,2026-03-09 16:00:00,外部高湿驱动工况,transition_run,pre_transition,0.21901388888888904,-4.641101789569476,0.14658333333333928,-0.09739089631011488,0.03756457495260773,0.016784515800864614,2026-03-10 10:00:00
2026-03-08 172014_seal_unheated,W0019,2026-03-09 11:00:00,2026-03-09 23:00:00,2026-03-09 17:00:00,外部高湿驱动工况,transition_run,pre_transition,0.21811111111111123,-4.652919652899476,0.14286111111111666,-0.08607962101612543,0.03898149630686505,0.017300030142765314,2026-03-10 10:00:00
2026-03-08 172014_seal_unheated,W0020,2026-03-09 12:00:00,2026-03-10 00:00:00,2026-03-09 18:00:00,外部高湿驱动工况,transition_run,pre_transition,0.2199444444444445,-4.662766104737123,0.13661111111112234,-0.0673303641675771,0.03799493737384763,0.016835491493848016,2026-03-10 10:00:00
2026-03-08 172014_seal_unheated,W0021,2026-03-09 13:00:00,2026-03-10 01:00:00,2026-03-09 19:00:00,外部高湿驱动工况,transition_run,pre_transition,0.22443055555555552,-4.670287784514991,0.132000000000005,-0.04519746415422876,0.03460190721261095,0.015477911841240819,2026-03-10 10:00:00
2026-03-08 172014_seal_unheated,W0022,2026-03-09 14:00:00,2026-03-10 02:00:00,2026-03-09 20:00:00,外部高湿驱动工况,transition_run,pre_transition,0.22983333333333336,-4.676048364107583,0.12391666666665202,-0.023370562550731222,0.02904306832281631,0.01327761701872958,2026-03-10 10:00:00
2026-03-08 172014_seal_unheated,W0023,2026-03-09 15:00:00,2026-03-10 03:00:00,2026-03-09 21:00:00,外部高湿驱动工况,transition_run,pre_transition,0.23583333333333334,-4.680061502280101,0.11986111111111342,-0.000818727032847022,0.021688222000589695,0.010460535120363147,2026-03-10 10:00:00
2026-03-08 172014_seal_unheated,W0024,2026-03-09 16:00:00,2026-03-10 04:00:00,2026-03-09 22:00:00,外部高湿驱动工况,transition_run,pre_transition,0.24308333333333332,-4.681474171733125,0.1134444444444398,0.01664613198281728,0.012807042410408665,0.007030644663161783,2026-03-10 10:00:00
2026-03-08 172014_seal_unheated,W0025,2026-03-09 17:00:00,2026-03-10 05:00:00,2026-03-09 23:00:00,外部高湿驱动工况,transition_run,pre_transition,0.25229166666666664,-4.679667557896541,0.11038888888887755,0.032583811021995146,0.003309246385694918,0.00342230935446138,2026-03-10 10:00:00
2026-03-08 172014_seal_unheated,W0026,2026-03-09 18:00:00,2026-03-10 06:00:00,2026-03-10 00:00:00,外部高湿驱动工况,transition_run,pre_transition,0.26288888888888884,-4.6746815292214325,0.11033333333332962,0.04349951519896056,-0.0058544738056978424,-5.5266238212957154e-05,2026-03-10 10:00:00
2026-03-08 172014_seal_unheated,W0027,2026-03-09 19:00:00,2026-03-10 07:00:00,2026-03-10 01:00:00,外部高湿驱动工况,transition_run,pre_transition,0.2727222222222222,-4.667653250167046,0.11033333333332251,0.05046653285011704,-0.014296392844654657,-0.003257744659911996,2026-03-10 10:00:00
2026-03-08 172014_seal_unheated,W0028,2026-03-09 20:00:00,2026-03-10 08:00:00,2026-03-10 02:00:00,外部高湿驱动工况,transition_run,pre_transition,0.28158333333333324,-4.659142447648317,0.11205555555555691,0.057182395469263625,-0.02182204007134397,-0.006059491408499683,2026-03-10 10:00:00
2026-03-08 172014_seal_unheated,W0029,2026-03-09 21:00:00,2026-03-10 09:00:00,2026-03-10 03:00:00,外部高湿驱动工况,transition_run,pre_transition,0.2884583333333333,-4.6500549055581155,0.11241666666666816,0.060831920476818624,-0.028001173057632327,-0.008348556026794551,2026-03-10 10:00:00
2026-03-08 172014_seal_unheated,W0030,2026-03-09 22:00:00,2026-03-10 10:00:00,2026-03-10 04:00:00,外部高湿驱动工况,transition_run,near_transition,0.2919305555555555,-4.641841254082607,0.11691666666666123,0.06261970331821942,-0.032524721717597835,-0.009975880900264472,2026-03-10 10:00:00
2026-03-08 172014_seal_unheated,W0031,2026-03-09 23:00:00,2026-03-10 11:00:00,2026-03-10 05:00:00,外部高湿驱动工况,transition_run,near_transition,0.29574999999999996,-4.629231487782495,0.19147222222222382,0.06828832920609518,-0.035532608017377995,-0.009149698659042329,2026-03-10 10:00:00
2026-03-08 172014_seal_unheated,W0032,2026-03-10 00:00:00,2026-03-10 12:00:00,2026-03-10 06:00:00,外部高湿驱动工况,transition_run,near_transition,0.29431944444444447,-4.619592177758291,0.29936111111111785,0.06667918772732317,-0.03623867967039042,-0.006946257238629095,2026-03-10 10:00:00
2026-03-08 172014_seal_unheated,W0033,2026-03-10 01:00:00,2026-03-10 13:00:00,2026-03-10 07:00:00,外部高湿驱动工况,transition_run,near_transition,0.28929166666666667,-4.611753496976452,0.4350000000000165,0.06133297353107192,-0.03399290175443736,-0.0033973765956635915,2026-03-10 10:00:00
2026-03-08 172014_seal_unheated,W0034,2026-03-10 02:00:00,2026-03-10 14:00:00,2026-03-10 08:00:00,外部高湿驱动工况,transition_run,near_transition,0.28262500000000007,-4.605242055307857,0.5938888888888911,0.050618389211655845,-0.029053139746822394,0.0011291716807292622,2026-03-10 10:00:00
2026-03-08 172014_seal_unheated,W0035,2026-03-10 03:00:00,2026-03-10 15:00:00,2026-03-10 09:00:00,外部高湿驱动工况,transition_run,near_transition,0.2750000000000001,-4.600083254364024,0.7762777777777785,0.03911138191136487,-0.021627743136801224,0.006486325017902943,2026-03-10 10:00:00
2026-03-08 172014_seal_unheated,W0036,2026-03-10 04:00:00,2026-03-10 16:00:00,2026-03-10 10:00:00,外部高湿驱动工况,transition_run,near_transition,0.2653750000000001,-4.597172320539677,0.9780000000000015,0.026718163767641023,-0.012333798672859188,0.01220577374708679,2026-03-10 10:00:00
2026-03-08 172014_seal_unheated,W0037,2026-03-10 05:00:00,2026-03-10 17:00:00,2026-03-10 11:00:00,外部高湿驱动工况,transition_run,near_transition,0.2531111111111112,-4.5974197497548435,1.0586111111111265,-0.004664853150790016,-0.0011751472208818288,0.01826145672454855,2026-03-10 10:00:00
2026-03-08 172014_seal_unheated,W0038,2026-03-10 06:00:00,2026-03-10 18:00:00,2026-03-10 12:00:00,外部高湿驱动工况,transition_run,near_transition,0.23997222222222234,-4.600106274553839,1.089277777777781,-0.027707381318420765,0.011672367137783607,0.02441386976571318,2026-03-10 10:00:00
2026-03-08 172014_seal_unheated,W0039,2026-03-10 07:00:00,2026-03-10 19:00:00,2026-03-10 13:00:00,外部高湿驱动工况,transition_run,near_transition,0.2269722222222223,-4.60439931066421,1.084083333333318,-0.046624600906587155,0.024720054809907695,0.030059421967203726,2026-03-10 10:00:00
2026-03-08 172014_seal_unheated,W0040,2026-03-10 08:00:00,2026-03-10 20:00:00,2026-03-10 14:00:00,外部高湿驱动工况,transition_run,near_transition,0.21547222222222231,-4.609232056868952,1.051027777777776,-0.05859839233384445,0.036838819769239285,0.03461246639323461,2026-03-10 10:00:00
2026-03-08 172014_seal_unheated,W0041,2026-03-10 09:00:00,2026-03-10 21:00:00,2026-03-10 15:00:00,外部高湿驱动工况,transition_run,near_transition,0.20693055555555565,-4.61315385039141,0.9882777777777747,-0.06525257396613782,0.04686856356522626,0.037509516540991585,2026-03-10 10:00:00
2026-03-08 172014_seal_unheated,W0042,2026-03-10 10:00:00,2026-03-10 22:00:00,2026-03-10 16:00:00,外部高湿驱动工况,transition_run,near_transition,0.20188888888888898,-4.615290840930707,0.8998888888888885,-0.06295520454970216,0.05372857283259476,0.03823720343357959,2026-03-10 10:00:00
2026-03-08 172014_seal_unheated,W0043,2026-03-10 11:00:00,2026-03-10 23:00:00,2026-03-10 17:00:00,外部高湿驱动工况,transition_run,post_transition,0.19700000000000004,-4.62050449812519,0.856527777777778,-0.04150464358990469,0.05657145929757781,0.038559565480311954,2026-03-10 10:00:00
2026-03-08 172014_seal_unheated,W0044,2026-03-10 12:00:00,2026-03-11 00:00:00,2026-03-10 18:00:00,外部高湿驱动工况,transition_run,post_transition,0.19762500000000002,-4.6217618846949176,0.8252777777777638,-0.015603838963735406,0.05594329354459821,0.03778333266098701,2026-03-10 10:00:00
2026-03-08 172014_seal_unheated,W0045,2026-03-10 13:00:00,2026-03-11 01:00:00,2026-03-10 19:00:00,外部高湿驱动工况,transition_run,post_transition,0.20155555555555568,-4.6203724834351725,0.7976111111111095,0.014678255364660053,0.05203496643973534,0.035863502387481004,2026-03-10 10:00:00
2026-03-08 172014_seal_unheated,W0046,2026-03-10 14:00:00,2026-03-11 02:00:00,2026-03-10 20:00:00,外部高湿驱动工况,transition_run,post_transition,0.20731944444444453,-4.616838182495694,0.7708888888888978,0.043386141080359764,0.04551463292618164,0.03290456889449529,2026-03-10 10:00:00
2026-03-08 172014_seal_unheated,W0047,2026-03-10 15:00:00,2026-03-11 03:00:00,2026-03-10 21:00:00,外部高湿驱动工况,transition_run,post_transition,0.21420833333333344,-4.6112736530583955,0.7481111111111076,0.06901296863216633,0.037204827543568825,0.029270194858175422,2026-03-10 10:00:00
2026-03-08 172014_seal_unheated,W0048,2026-03-10 16:00:00,2026-03-11 04:00:00,2026-03-10 22:00:00,外部高湿驱动工况,transition_run,post_transition,0.22361111111111115,-4.602449299705674,0.7279166666666725,0.08863828699976928,0.027325628584547228,0.025026334581390895,2026-03-10 10:00:00
2026-03-08 172014_seal_unheated,W0049,2026-03-10 17:00:00,2026-03-11 05:00:00,2026-03-10 23:00:00,外部高湿驱动工况,transition_run,post_transition,0.23501388888888897,-4.5901073134288914,0.7109722222222103,0.10229901298250432,0.016753400779559204,0.020558652061492183,2026-03-10 10:00:00
2026-03-08 172014_seal_unheated,W0050,2026-03-10 18:00:00,2026-03-11 06:00:00,2026-03-11 00:00:00,外部高湿驱动工况,transition_run,post_transition,0.24711111111111123,-4.574572775689989,0.6968055555555708,0.10998205697359076,0.0069671542416511875,0.01640682591701254,2026-03-10 10:00:00
2026-03-08 172014_seal_unheated,W0051,2026-03-10 19:00:00,2026-03-11 07:00:00,2026-03-11 01:00:00,外部高湿驱动工况,transition_run,post_transition,0.25995833333333335,-4.556213803380713,0.6871944444444438,0.11363910474426131,-0.0019503258764850698,0.012707455099586682,2026-03-10 10:00:00
2026-03-08 172014_seal_unheated,W0052,2026-03-10 20:00:00,2026-03-11 08:00:00,2026-03-11 02:00:00,外部高湿驱动工况,transition_run,post_transition,0.2709861111111112,-4.536914128890458,0.6822222222222152,0.11646196613011206,-0.009513649938140105,0.009593724785103178,2026-03-10 10:00:00
